site,grid,fac,area,s_area,surf_complex,max_height,min_height,height_diff,mean_slope,sd_slope,mean_slope2,sd_slope2,mean_vrm,sd_vrm,mean_curv,sd_curv,max_curv,min_curv,mean_pro_curv,sd_pro_curv,max_pro_curv,min_pro_curv,mean_plan_curv,sd_plan_curv,max_plan_curv,min_plan_curv,d32,,
CC,15,8,14.336,41.91273755,2.923600555,10.75823405,7.185464077,3.572769977,48.6693702,0.386581552,2.155670818,2.486974809,0.124123211,0.084744467,-0.112656475,84.58831198,539.57475,-770.6048898,-1.829258571,488.0558467,-425.0543899,52.45269553,-1.97922359,42.44926544,-467.7815842,320.9136788,2.395910851,,
CC,15,16,14.336,32.14080663,2.241964748,10.63573519,7.18852756,3.447207628,47.36404464,0.36632269,1.683118007,1.500313728,0.09582864,0.056916521,-0.170944004,24.28209981,99.15658491,-107.1222099,-0.921634223,59.40876688,-67.62470862,15.49125425,-1.071117541,12.04344814,-62.3189899,55.7118155,2.395910851,,
CC,15,32,14.336,26.54764664,1.851816869,10.58927201,7.256023203,3.333248811,49.16048855,0.299590345,1.490574191,0.946947409,0.139253556,0.08287894,-0.481504748,8.494088259,17.66141361,-29.48203121,-0.527627453,13.56203877,-14.40919528,5.599377515,-1.258270715,4.114620327,-15.91999244,10.2052308,2.395910851,,
CC,16,1,15.1552,130.9283015,8.639166855,-6.861754894,-11.65187263,4.790117741,51.24402774,0.444962132,6.997474905,16.01809823,0.128049705,0.168458722,-0.13052812,3490.13243,62509.85146,-56749.92561,75.38875388,24166.88885,-33082.10223,2303.859632,75.25085301,1736.265991,-38702.59168,40874.96704,2.483509415,,
CC,16,2,15.1552,99.67640743,6.577043353,-6.863728523,-11.65033054,4.78660202,52.68607223,0.435069171,5.127374729,9.309825288,0.156592103,0.176077947,-0.509205349,1167.168106,15396.92461,-16473.15562,31.9696003,7369.333702,-8009.907311,753.094889,31.44508102,586.2631124,-9848.995169,9183.543136,2.483509415,,
CC,16,4,15.1552,71.00958298,4.685492965,-6.866904825,-11.64684796,4.779943138,52.90075077,0.410991018,3.481153794,4.797301536,0.175570784,0.180245167,-0.286299805,358.1102309,3618.35612,-3565.482795,12.02450261,1560.505804,-1919.302464,219.647632,11.71463269,186.1808655,-2004.976991,2142.24696,2.483509415,,
CC,16,8,15.1552,48.36593919,3.191375844,-6.880622879,-11.63303778,4.752414897,50.9669681,0.365468184,2.286284518,2.382413751,0.161695341,0.158625142,-0.172703034,99.163354,747.8433836,-549.6740388,3.423974624,328.7875275,-370.5157881,60.09162162,3.215751293,50.9925954,-302.1180432,380.9291345,2.483509415,,
CC,16,16,15.1552,33.73750975,2.226134248,-6.907369647,-11.59554335,4.688173708,46.83943662,0.320064937,1.563368293,1.260124382,0.098259474,0.071784215,0.233280825,25.86173603,144.2570725,-78.96057272,0.352378832,47.78767506,-69.12055824,15.3595473,0.579704813,13.40578702,-43.28398967,75.1365143,2.483509415,,
CC,16,32,15.1552,25.93108894,1.711035746,-6.956582652,-11.52181388,4.565231232,46.61980646,0.251371005,1.260147456,0.756076825,0.036924414,0.029461648,0.288397955,6.577547512,18.38699358,-20.04951357,0.040189856,11.33802641,-11.79568501,4.018438338,0.351253038,3.16919019,-9.424555844,8.55665359,2.483509415,,
CC,17,1,17.2032,56.28824209,3.271963477,-6.479936123,-9.401237488,2.921301365,45.28193881,0.404987465,2.494105785,4.696069113,0.087426997,0.124519871,0.029663838,1014.633752,21150.17891,-23596.35353,5.286884901,12355.67645,-17257.63047,673.5520669,5.316548738,493.1487273,-14401.81328,14041.31187,2.292144344,,
CC,17,2,17.2032,46.58448026,2.707896221,-6.485108972,-9.391290903,2.906181931,45.31305855,0.387456002,1.965021279,2.761011927,0.10754161,0.127700614,0.098209865,347.1370384,5625.493824,-6068.560183,1.724847784,3291.448985,-3384.399814,223.4132859,1.82305765,171.2244236,-3915.140074,3948.818828,2.292144344,,
CC,17,4,17.2032,37.37224504,2.172400776,-6.505137503,-9.377066493,2.87192899,43.17594038,0.34816408,1.465156343,1.515741236,0.112950425,0.112649209,-0.02558125,110.2711253,1256.659627,-2107.813712,1.32295559,921.2506792,-718.9439947,67.6392362,1.29737434,56.93804867,-1186.563033,734.5208605,2.292144344,,
CC,17,8,17.2032,29.39023266,1.708416612,-6.541656934,-9.368392557,2.826735623,38.23127539,0.296230165,1.04233612,0.820721075,0.085216557,0.077623029,-0.28788086,32.82028831,214.3425448,-199.1956751,0.528961235,126.5553716,-107.7015217,19.13835648,0.241080374,17.59701832,-106.6601354,106.6410231,2.292144344,,
CC,17,16,17.2032,24.10375215,1.401120266,-6.593912384,-9.335719939,2.741807556,32.95140063,0.247381738,0.772182373,0.489026988,0.045802245,0.047627828,-0.142907057,10.03756725,37.65712216,-56.65058459,0.15044709,27.66075741,-20.89319819,5.62814849,0.007540033,5.533617642,-28.98982719,20.65343005,2.292144344,,
CC,17,32,17.2032,21.25061021,1.235270776,-6.66560097,-9.278650583,2.613049612,29.88167839,0.185345607,0.632431075,0.312808342,0.018826752,0.015169985,-0.019122754,2.968696827,9.388877165,-8.603035853,-0.003662357,3.455130047,-5.04136855,1.563163404,-0.022785111,1.757423252,-6.273351064,5.666719118,2.292144344,,
CC,18,1,19.2512,75.78095598,3.93642765,-6.718788147,-9.038557053,2.319768906,48.05202735,0.426376381,3.073620551,5.421497304,0.10483215,0.138418377,0.250315669,1201.719296,47837.3909,-23897.80521,19.19991967,16156.33501,-26190.64187,806.9041824,19.45076883,578.7792383,-15734.60988,22166.14538,2.329353385,,
CC,18,2,19.2512,61.67827575,3.203866551,-6.746831656,-9.034784317,2.287952662,48.54831889,0.409147472,2.416307308,3.248696772,0.124902222,0.135127178,0.085824707,393.7282168,7118.060589,-5762.951672,4.946850411,2892.755948,-3240.49112,261.0579409,5.033854864,189.3408052,-3225.378897,4762.518929,2.329353385,,
CC,18,4,19.2512,49.23654273,2.557583046,-6.763863385,-9.026709199,2.262845814,47.29795197,0.375466658,1.836302388,1.886536865,0.139634114,0.12828648,0.10060866,129.2563112,1596.134827,-1562.832799,0.931700144,719.1243602,-781.5464759,83.59122342,1.029763243,64.13344141,-913.7978556,944.5338125,2.329353385,,
CC,18,8,19.2512,38.41676739,1.99555183,-6.776804887,-9.009903908,2.233099021,42.0347662,0.328833878,1.307088104,1.079699681,0.118529727,0.090284866,0.19522572,43.13062367,480.5762204,-276.605835,0.070666102,181.0863359,-219.2818456,26.15425621,0.279392713,21.98069071,-139.3618315,261.2943749,2.329353385,,
CC,18,16,19.2512,29.80126969,1.548021406,-6.818675963,-8.978695977,2.160020014,34.48073217,0.287109607,0.902888964,0.688445935,0.079921774,0.05407996,-0.001609301,13.12971704,62.7512599,-49.72705028,-0.20199153,27.02236573,-45.26957609,7.709243118,-0.198503835,6.689260224,-24.90221074,26.98274722,2.329353385,,
CC,18,32,19.2512,24.92499986,1.294724477,-6.951027381,-8.892871751,1.941844371,27.97564797,0.258229348,0.649825537,0.480402333,0.073335125,0.061745471,0.027069291,4.439887061,13.54597387,-14.56179123,-0.438298148,8.675448072,-8.037812751,2.603439909,-0.381930319,2.372837902,-9.094667501,5.50816112,2.329353385,,
CC,19,1,20.48,100.4612417,4.905334067,-6.851333618,-10.34179497,3.490461349,48.20227464,0.418990789,3.812244686,8.695484706,0.104332597,0.142185692,0.31877887,1971.043851,51807.27959,-31341.02821,20.92732738,21144.51836,-25739.16895,1256.111449,21.24598287,1010.503651,-19553.15224,26068.11064,2.318755466,,
CC,19,2,20.48,77.40106568,3.77934891,-6.865342498,-10.3268671,3.461524606,47.27642528,0.41132747,2.859726718,5.211044689,0.10826082,0.130650329,0.422319116,600.5965289,9709.627032,-9049.757123,1.668370832,4145.294202,-5474.680704,385.0339379,2.078681031,299.0783934,-5581.911755,5717.446103,2.318755466,,
CC,19,4,20.48,60.69880432,2.963808805,-6.878655165,-10.30039537,3.421740204,45.97976335,0.398279123,2.196457256,3.244532464,0.108589359,0.114463214,0.245974587,184.9452811,2120.969445,-1835.516244,-1.061756895,994.3227392,-950.5662863,121.8390159,-0.834411752,89.35017864,-1218.198128,1178.991786,2.318755466,,
CC,19,8,20.48,49.08606044,2.396780295,-6.892246284,-10.28301276,3.390766479,44.2029435,0.377385348,1.706003779,2.054736655,0.101995392,0.095553311,0.688988772,59.72739503,406.1483545,-449.5012271,-1.114463182,240.3854803,-242.8500798,40.1377211,-0.434174188,28.25607087,-275.6297505,253.8863158,2.318755466,,
CC,19,16,20.48,40.52276276,1.978650525,-6.970941501,-10.19200462,3.22106312,41.78258145,0.347833249,1.310564112,1.251687077,0.094837173,0.082693987,0.590072877,20.8628806,104.6461661,-93.67308827,-0.659432927,64.35274164,-78.21835902,13.97287325,-0.012754452,10.22877464,-63.55216704,91.34901628,2.318755466,,
CC,19,32,20.48,32.9144781,1.607152251,-7.027038654,-9.974541356,2.947502702,38.28349393,0.287449466,0.987670086,0.692324604,0.111086268,0.091278491,0.231834648,6.81888564,27.12988982,-23.58282406,-0.257158409,14.47800756,-23.52001102,4.530861959,0.011371341,3.375725191,-10.53679897,19.2527021,2.318755466,,
CC,20,1,21.7088,140.6240848,6.477745652,-7.158326626,-11.21674347,4.058416843,53.68369347,0.429197051,5.067874236,10.25301059,0.150145323,0.171069154,0.476624217,2440.705534,53865.00835,-40279.94156,28.63410922,22373.32112,-25480.03119,1558.862132,29.11116916,1241.316392,-25948.45014,29787.76068,2.422339433,,
CC,20,2,21.7088,102.7258922,4.731993116,-7.160909176,-11.19922113,4.038311958,52.58676698,0.410196896,3.551876408,5.79991833,0.163881225,0.162143508,0.108268829,749.68797,10126.93524,-7963.705659,5.357811165,6420.852201,-6419.774928,477.4483618,5.467019684,379.3545231,-5088.379674,6234.230499,2.422339433,,
CC,20,4,21.7088,73.04681343,3.364848054,-7.166000217,-11.18430227,4.018302053,49.42315956,0.385365002,2.427984933,3.245049733,0.156955242,0.136563493,-0.092156003,218.6401903,3476.026449,-1849.624366,0.002909784,1763.644837,-1538.11323,139.5447233,-0.088663756,109.7253892,-1252.107523,1937.913219,2.422339433,,
CC,20,8,21.7088,52.97290773,2.440158264,-7.231064685,-11.13948102,3.908416338,44.22617074,0.366983836,1.685997836,1.896834424,0.124657369,0.102736482,-0.25516043,62.09497355,432.5881763,-445.6090811,-0.56710409,243.1463213,-235.926583,39.68777122,-0.836851597,31.26094235,-258.4696146,250.6662646,2.422339433,,
CC,20,16,21.7088,41.18275831,1.897053651,-7.279015586,-11.00375992,3.724744331,38.78550623,0.367246619,1.224778436,1.148661643,0.087173554,0.07554904,0.008559791,19.43398028,90.77971015,-87.45851999,-0.454767872,52.58806479,-51.92409144,12.62354524,-0.4588372,9.720657565,-67.36002009,63.61631547,2.422339433,,
CC,20,32,21.7088,33.4341304,1.540118772,-7.358566344,-10.92643545,3.567869101,35.29760474,0.340277349,0.917848105,0.704106028,0.07421511,0.063859759,0.313307036,5.564128754,19.72668904,-13.28312731,-0.513905344,8.278605706,-13.25738627,3.950427358,-0.19822224,2.341945834,-7.667559464,9.576782891,2.422339433,,
CC,21,1,15.9744,35.72442074,2.236354463,10.26678658,8.679315567,1.587471008,39.61187511,0.380577926,1.540806356,2.625600406,0.069467188,0.101334733,0.138800168,593.6958606,17245.00656,-12673.03467,-5.668963383,8489.674269,-8350.720912,387.568381,-5.534759984,287.9924313,-8698.191916,8894.285649,2.199550784,,
CC,21,2,15.9744,30.47090335,1.907483433,10.26344585,8.682044506,1.581401348,38.10593839,0.358695604,1.237630271,1.619363707,0.077753242,0.092825372,0.087342789,188.5170767,2791.951299,-3048.071265,-3.79825318,1975.738894,-1666.679614,123.339655,-3.730371174,89.86326063,-1990.496199,1736.79948,2.199550784,,
CC,21,4,15.9744,25.95683893,1.624902277,10.21991301,8.684724212,1.535188794,34.81202817,0.317033061,0.955530056,0.98087983,0.072405343,0.070058848,0.068882077,63.67109818,653.9620087,-727.218464,-1.806261928,429.6148185,-369.1382915,40.09392102,-1.754926576,31.41943239,-424.126236,430.5588637,2.199550784,,
CC,21,8,15.9744,22.21233019,1.390495429,10.16235174,8.699805334,1.462546408,29.79160704,0.267149033,0.714985554,0.601295938,0.049105099,0.040067567,0.028861224,21.40548012,130.2139531,-232.476301,-0.532514706,115.1325694,-96.22492978,13.17156426,-0.525689605,10.53938824,-117.3437316,59.93547609,2.199550784,,
CC,21,16,15.9744,19.57259741,1.225247734,10.05904558,8.707805708,1.351239871,25.88925448,0.223747729,0.557384036,0.39555618,0.029009696,0.021239559,-0.001111712,6.334163358,25.00927105,-25.26073411,-0.086882497,16.89833585,-18.1136371,3.99489806,-0.083768275,3.134559964,-13.93204687,11.70301101,2.199550784,,
CC,21,32,15.9744,18.2533865,1.14266492,9.984137031,8.817313239,1.166823792,23.46351112,0.171356789,0.474286717,0.252137764,0.027112511,0.013500667,0.161444399,2.256770507,5.248333737,-9.32673136,-0.148085957,5.977669245,-3.786591523,1.3370325,0.035536942,1.200058791,-3.349062115,3.383096091,2.199550784,,
CC,22,1,17.2032,40.21864065,2.337858111,10.90854359,9.537871361,1.370672226,40.28917169,0.384206224,1.606166338,2.520770135,0.082217612,0.114059722,0.307782416,602.6693787,12101.80283,-13337.14485,-9.165390553,6579.588544,-7457.226703,386.2183645,-8.857608137,298.427977,-8295.943968,6766.13958,2.218849615,,
CC,22,2,17.2032,33.189394,1.929256999,10.82880974,9.540592194,1.288217545,38.34366105,0.354074863,1.236530031,1.480564468,0.084366228,0.098007848,0.13757094,188.6935577,2376.289368,-2952.942252,-5.193041942,1402.904065,-1466.974449,119.9182556,-5.055471002,93.79561645,-1765.589435,1382.429727,2.218849615,,
CC,22,4,17.2032,27.55749196,1.60188174,10.7903766,9.543711782,1.246664822,34.63035634,0.308986248,0.932653759,0.869524844,0.072749101,0.073460269,-0.075815282,60.36662007,568.6585605,-635.6261298,-1.901192202,359.2831631,-294.2386185,37.34841287,-1.977007484,30.66811669,-366.5521345,360.4244678,2.218849615,,
CC,22,8,17.2032,23.46743486,1.364131956,10.65616886,9.56247814,1.093690723,29.78449194,0.250158505,0.691877059,0.496902292,0.0520099,0.050484323,-0.195634856,20.16147729,116.2840612,-183.6590492,-0.545814195,75.0229075,-70.06922532,11.90851681,-0.741449051,10.60934157,-125.7297298,82.54113358,2.218849615,,
CC,22,16,17.2032,20.73661778,1.205393054,10.57609949,9.600874774,0.975224711,24.62530277,0.183476047,0.516502867,0.280273231,0.035382016,0.033478086,-0.303876093,6.461182914,23.67423484,-40.86157671,0.011671593,17.66522316,-14.36201536,3.726688144,-0.2922045,3.490265778,-23.19635355,16.3150122,2.218849615,,
CC,22,32,17.2032,19.04482347,1.107051216,10.53141,9.641549763,0.889860233,18.3344122,0.118344862,0.363403699,0.157266913,0.021933804,0.012614628,-0.292991472,2.197245606,5.804807697,-7.210554504,0.094158884,3.003939004,-3.089609216,1.117302626,-0.198832588,1.308182998,-4.36000735,3.555487129,2.218849615,,
CC,23,1,15.5648,42.43903936,2.726603577,11.38828564,9.700232506,1.688053131,44.07192784,0.401392792,1.953940612,2.939882096,0.106605119,0.129878343,-0.248397326,719.5683251,12548.91396,-19279.73747,-12.12708522,10572.7719,-6320.31289,464.7766804,-12.37787565,354.9880615,-10781.79864,7333.841338,2.269782738,,
CC,23,2,15.5648,33.86480543,2.175730201,11.37263584,9.702078819,1.670557022,41.46302769,0.367884445,1.449707285,1.700707762,0.11159895,0.113868606,-0.311657217,227.2087918,2589.707971,-2920.380235,-5.999350039,1527.183179,-1433.611277,142.2585185,-6.317749086,114.2402436,-1879.342105,2025.211785,2.269782738,,
CC,23,4,15.5648,26.9612147,1.732191529,11.35494131,9.716076434,1.638864875,36.03295703,0.320968575,1.027252722,0.963847081,0.09357627,0.082823915,-0.28585288,71.24563058,691.3049892,-678.742528,-2.474729885,401.0660339,-351.3337534,43.7777993,-2.768153955,36.30391188,-409.7931526,339.9712357,2.269782738,,
CC,23,8,15.5648,21.86993671,1.405089478,11.21014553,9.739282936,1.470862597,28.94581871,0.26934112,0.70058178,0.542124352,0.060344557,0.055642367,-0.227065592,22.25332988,106.1300212,-171.157096,-0.666204391,91.21098814,-74.44496471,13.1998871,-0.896542064,11.82452014,-107.4366047,59.11354261,2.269782738,,
CC,23,16,15.5648,18.71748835,1.202552449,10.99599059,9.784531936,1.211458657,22.18169884,0.207504169,0.476268227,0.310223538,0.03412483,0.024344995,-0.126480443,6.689973948,23.77608806,-33.71649989,-0.064575836,16.64384768,-14.31811785,3.940741915,-0.178640227,3.49412358,-17.77919483,12.61773242,2.269782738,,
CC,23,32,15.5648,17.05908226,1.096003949,10.82823578,9.865563685,0.962672096,16.19673642,0.161360837,0.3291146,0.211418512,0.015071631,0.010748629,-0.211772744,2.014366234,5.370699728,-4.493845936,0.195507751,3.380927435,-2.741952977,1.190293532,-0.03015777,1.06195521,-3.252152277,2.802634383,2.269782738,,
CC,24,1,14.7456,56.89003705,3.858102556,10.97383785,7.404635906,3.569201946,47.3442332,0.413662554,2.864951852,6.00795813,0.110231017,0.143218138,-1.226973031,1470.023932,41299.25728,-33754.41551,14.78264879,20930.54509,-22025.78683,937.0463374,13.55791402,728.8850414,-20709.5722,22422.42577,2.294445656,,
CC,24,2,14.7456,43.39568607,2.942958311,10.93852019,7.407950282,3.530569911,46.15178109,0.393219633,2.137139648,3.560092011,0.116946396,0.125889333,-0.979974247,418.5706331,7873.415649,-7539.113164,0.68314424,4695.351966,-4537.917913,273.9796309,-0.294516978,201.5602343,-5320.653434,4945.146352,2.294445656,,
CC,24,4,14.7456,34.02818212,2.307683792,10.83711672,7.417299747,3.419816971,43.0187194,0.36747929,1.608825908,2.218938316,0.106527117,0.096347501,-0.498851482,128.0680119,1761.184335,-2455.903478,-0.57861315,1410.069023,-1095.581933,84.65779612,-1.078214513,59.31950839,-1045.834455,691.0605346,2.294445656,,
CC,24,8,14.7456,27.66654743,1.876257828,10.78467971,7.44566986,3.339009851,38.21503962,0.353704832,1.220691335,1.470322481,0.07789432,0.066759019,-0.254801628,40.40844692,426.7265589,-356.2851867,-0.182921769,260.2120841,-268.3021394,25.76564626,-0.437397284,19.67753733,-161.1213652,176.2645708,2.294445656,,
CC,24,16,14.7456,23.20887837,1.573952798,10.72005248,7.529565781,3.190486703,33.1236614,0.35935895,0.935637592,1.018864598,0.045770959,0.035809594,-0.606950297,13.21979858,72.58976664,-93.71340115,0.503141375,60.80322313,-49.75900529,8.323360368,-0.088777252,6.417292463,-48.74129429,34.90639937,2.294445656,,
CC,24,32,14.7456,20.68376503,1.402707589,10.63552648,7.683118295,2.952408187,30.34509626,0.34952803,0.734646631,0.674252632,0.024335659,0.014311691,-0.865625365,4.005806568,12.45798439,-21.82603499,0.845048076,13.47745361,-4.239446894,2.37017658,-0.077391227,2.02582146,-8.348581381,8.873832324,2.294445656,,
CC,25,1,17.2032,50.32873627,2.92554503,10.08011818,7.280397415,2.799720764,42.21230206,0.391780547,2.105452547,4.6367724,0.069132131,0.10909066,0.335340352,1141.813739,30475.52109,-48746.29021,3.204175961,20494.79882,-16610.55166,711.6879324,3.539516313,580.44137,-28251.49139,17377.16494,2.244767522,,
CC,25,2,17.2032,40.78354429,2.370695236,10.03300357,7.330881119,2.70212245,41.27438745,0.381115361,1.665291119,2.74701965,0.08231438,0.095613817,0.519562348,313.5848238,5356.704891,-6491.20003,-1.93254168,3386.25458,-3156.072378,203.2424713,-1.412979331,152.7304281,-3636.775386,3328.912354,2.244767522,,
CC,25,4,17.2032,34.35475191,1.996997763,10.01681465,7.421774894,2.595039755,38.95345816,0.366851732,1.323412279,1.715933076,0.091094573,0.082853832,0.484487382,98.90381883,1657.304596,-1368.965022,-1.761770373,714.1959853,-812.1228183,65.7186901,-1.27728299,47.41432159,-784.3774053,845.1817778,2.244767522,,
CC,25,8,17.2032,29.08992406,1.690960058,9.901271746,7.429545142,2.471726604,34.66071195,0.345337829,1.009161897,1.077016387,0.083150192,0.071420574,0.679991137,32.15198228,274.5654818,-256.5975161,-1.354665158,147.3575621,-140.5198082,20.97103947,-0.674674021,15.55304584,-125.3323371,154.4190943,2.244767522,,
CC,25,16,17.2032,24.70681493,1.436175533,9.779535748,7.442470273,2.337065475,29.63854331,0.300239615,0.751683334,0.692293266,0.062454924,0.047842331,0.448406678,11.74008797,78.84767547,-47.77387367,-0.847275638,30.65053534,-40.71240111,7.454728758,-0.39886896,5.52899532,-35.20420415,38.13527436,2.244767522,,
CC,25,32,17.2032,21.43330929,1.24589084,9.590312605,7.460891186,2.129421419,22.49949735,0.253124519,0.523874198,0.432854122,0.042536874,0.034409112,0.026922032,3.750131335,9.87956319,-12.62450386,-0.22840235,6.128868311,-7.257559127,2.3976157,-0.201480317,1.755081067,-6.763034828,3.811112044,2.244767522,,
CC,26,1,13.1072,34.00443782,2.594332719,10.29577827,8.363560677,1.932217598,42.29296401,0.389000503,1.87706771,3.473942336,0.073806321,0.108177004,-0.365228235,786.7418076,28329.79202,-22370.9774,-6.445816299,12038.41297,-13150.52387,516.7636499,-6.827538248,381.0851452,-13306.41394,15179.26815,2.233887561,,
CC,26,2,13.1072,28.56706448,2.179494055,10.27580094,8.530797243,1.7450037,41.5958869,0.368309967,1.503172092,2.046930206,0.086832006,0.100993709,-0.215681395,246.2219215,4942.697287,-4813.284278,-3.202570086,2629.373274,-2591.319677,160.3739966,-3.375119107,120.3671638,-3148.446756,2745.869595,2.233887561,,
